City(Name1),City(Name2),Region,Long,Lat,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,Grand Total
Abha,Abha,Asir,42.54841805,18.24168535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,1,0,0,1,0,2,0,1,2,6,0,0,0,0,0,0,1,0,2,0,2,0,3,0,0,1,0,2,0,1,1,0,0,0,0,0,0,8,0,0,0,1,4,1,0,1,1,1,0,0,0,0,8,4,5,3,1,1,2,3,1,6,1,0,10,2,3,11,10,19,4,13,18,50,28,39,9,53,55,77,58,99,28,110,59,79,91,45,46,58,234,120,166,144,78,81,60,125,177,65,73,89,96,94,51,95,123,141,81,69,74,44,18,29,67,53,52,40,33,27,42,32,49,32,45,23,6,31,42,24,47,46,44,28,8,28,21,26,13,25,10,25,49,44,12,32,7,23,4,14,7,7,22,11,7,14,6,23,5,12,11,10,10,9,3,7,5,9,5,11,11,5,5,15,4,5,7,5,2,7,6,11,5,7,10,12,3,11,9,3,4,21,11,4,11,16,8,1,8,18,2,16,7,1,10,9,5,7,7,3,4,6,3,1,13,0,5,1,1,10,2,2,2,2,0,5,3,1,1,3,8,2,0,0,3,8,3,0,3,3,2,3,0,4,5,5,7,2,1,5,2,2,5,0,4,3,1,2,1,2,0,5,3,3,5,2,1,2,1,1,0,1,2,3,3,3,1,3,5,0,1,0,1,1,1,0,2,2,1,1,2,3,0,2,2,0,5,3,0,0,1,2,3,2,2,1,2,1,2,2,0,1,2,1,2,1,1,2,3,1,0,1,2,1,1,0,2,2,3,2,1,3,3,2,3,4,1,3,1,1,3,2,0,3,0,1,1,1,2,1,1,2,1,1,2,2,3,1,2,3,2,2,2,2,4,4,3,2,6,3,4,4,3,8,8,2,7,9,5,6,10,4,6,12,9,9,10,6,13,15,8,11,12,4,13,6,5,22,23,22,14,17,17,16,10,15,19,19,13,10,15,15,22,17,8,6,4,16,13,6,9,7,10,9,5,7,13,14,16,9,9,15,22,24,19,24,19,23,25,18,17,24,21,23,27,13,31,32,28,42,41,32,25,39,52,31,45,42,21,32,38,40,44,60,52,39,33,36,29,56,47,20,42,50,34,34,46,41,58,51,41,34,54,27,46,30,27,22,16,21,26,17,17,26,21,22,17,15,23,36,18,20,5,9,10,14,2,4,9,3,7,5,6,6,1,3,6,2,4,3,2,2,1,8443
Abu ʻAjram,Abu Ajram,Jouf,39.30743513,29.88386707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,38
Abu ʻArish,Abu Arish,Jazan,42.836895,16.9631264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,9,2,0,8,0,2,0,0,0,6,0,1,2,1,2,3,7,1,5,4,1,1,12,16,2,12,30,1,54,18,12,30,29,8,31,5,26,15,19,20,8,7,19,25,12,15,14,25,15,24,9,6,10,2,6,28,6,13,20,8,11,9,4,3,14,17,6,12,13,12,7,19,35,52,7,44,31,35,28,27,48,26,20,41,32,28,25,17,6,9,12,10,11,16,13,0,9,1,6,12,6,0,0,4,4,6,1,4,1,4,0,4,2,0,0,6,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0,3,0,0,0,0,3,4,4,1,0,1,6,6,1,4,6,4,2,4,6,4,4,4,5,14,9,10,5,7,6,3,4,6,6,2,4,5,10,7,5,6,6,3,17,9,6,7,2,4,14,5,2,3,0,14,20,5,1,9,1,7,8,14,17,13,3,12,14,19,3,10,4,7,9,26,21,10,2,12,12,15,16,18,21,16,12,9,13,10,21,14,23,16,5,14,16,6,9,5,18,9,11,15,23,21,3,6,0,12,5,10,9,9,13,0,14,45,9,4,17,8,1,13,2,13,27,19,16,18,12,17,10,24,19,12,14,14,37,18,10,49,14,2,11,24,27,19,13,13,7,12,20,11,4,6,10,5,6,12,3,7,2,2,3,1,5,1,2,3137
Abu Rakah,Abu Raka,Makkah,41.21113,20.912438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,4,2,1,4,4,1,0,4,4,0,3,0,0,0,3,0,1,0,0,1,0,1,0,1,2,0,0,1,2,3,0,2,1,1,0,1,0,2,2,2,0,2,0,0,1,0,0,0,0,3,0,0,11,2,1,1,1,0,9,10,7,2,0,0,0,5,6,5,9,2,3,1,0,1,6,4,2,0,0,3,0,1,2,1,0,0,1,0,0,4,1,0,0,1,0,0,0,1,0,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,2,3,0,2,0,0,1,0,1,2,0,0,1,1,0,0,0,5,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,216
Abu 'Urwah,Abu Orwah,Makkah,39.703181,21.646259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Ad DaʼIr,Addayer Bani Malik,Jazan,43.135586,17.338912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,4,0,1,2,0,8,16,8,4,1,0,18,0,1,0,0,0,0,0,0,0,0,1,0,4,1,2,2,4,4,1,2,2,1,0,2,3,0,1,1,0,3,1,5,2,1,3,2,0,0,0,0,3,1,2,8,0,1,3,2,3,2,2,6,1,5,10,1,1,3,4,15,0,5,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,0,2,0,0,0,1,0,1,1,0,0,4,5,1,2,0,1,1,0,0,1,0,1,1,2,0,1,0,2,0,1,0,2,0,0,3,1,1,0,1,0,2,3,1,1,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
Ad Dammam,Dammam,Eastern,49.9925405,26.36256125,0,0,0,0,0,0,0,0,4,0,0,7,0,1,0,0,23,3,1,0,1,3,6,13,6,4,0,23,34,3,0,4,1,2,7,3,10,0,6,15,10,0,69,84,38,18,88,194,78,5,61,43,46,43,51,26,35,74,110,114,126,150,261,141,84,171,130,111,104,95,78,147,93,148,180,286,174,87,157,86,194,79,136,113,143,74,101,124,84,110,290,123,133,53,90,149,257,301,198,189,214,104,227,161,270,192,137,179,167,178,225,345,301,286,333,346,399,320,357,308,283,141,431,315,206,293,219,133,247,158,211,157,177,134,144,159,127,84,101,103,96,115,99,93,106,64,79,67,70,66,50,72,44,65,51,45,46,60,47,45,65,75,52,51,44,68,26,42,26,36,32,32,29,10,23,34,26,19,24,16,20,21,21,41,48,45,46,50,17,50,54,44,49,45,31,26,37,36,25,37,13,17,20,31,29,38,32,16,21,24,18,21,11,13,7,11,23,22,15,20,18,10,8,3,20,21,9,9,7,3,8,20,13,10,15,8,6,7,15,15,11,2,5,5,7,9,20,13,8,10,11,7,8,7,8,4,11,6,5,3,3,13,15,5,4,14,5,10,7,8,6,4,13,5,4,6,4,4,12,5,4,7,4,9,10,6,2,4,8,14,7,9,6,7,10,5,9,7,5,6,7,7,5,12,10,5,2,3,3,7,5,5,0,6,9,5,9,10,7,5,5,5,6,6,5,18,12,8,17,12,21,25,12,22,17,19,20,21,16,20,25,12,21,10,19,25,21,16,17,9,12,13,9,12,18,8,15,9,9,6,7,21,14,15,13,10,8,11,13,19,9,24,21,12,8,10,10,18,14,14,19,18,21,18,26,18,18,13,27,28,19,16,10,19,10,14,18,22,23,17,16,24,24,15,31,25,17,13,35,40,27,28,43,49,37,31,45,21,22,34,13,27,16,18,22,19,24,16,20,33,32,36,20,28,12,13,37,27,24,16,16,16,27,29,21,23,16,13,53,38,44,23,29,43,36,24,43,31,27,20,32,37,32,37,36,32,36,17,23,44,46,47,47,29,22,41,53,52,72,42,44,47,38,67,61,47,62,74,46,35,44,53,55,43,21,32,38,24,17,21,26,14,17,43,22,15,13,26,19,38,22,27,20,24,34,32,26,25,24,25,26,17,14,17,15,15,12,12,9,15,12,8,6,7,9,4,5,4,2,4,4,4,4,2,4,4,1,2,3,25236
Ad Darb,Addarb,Jazan,42.26955415,17.72487285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,5,0,4,0,0,2,4,0,2,0,2,15,0,0,6,1,0,0,1,0,0,1,13,1,1,7,4,0,5,6,5,5,2,3,6,0,5,2,4,1,2,3,2,0,1,0,0,1,1,1,3,0,0,0,3,0,0,1,0,0,1,1,0,1,2,2,0,0,1,3,0,0,3,1,3,0,0,0,0,0,4,1,1,0,0,0,0,5,0,1,0,4,0,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,2,0,9,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,4,3,3,0,2,2,3,1,1,4,1,0,0,3,1,0,5,4,1,0,1,1,3,0,0,1,5,5,1,10,6,6,7,1,9,0,5,0,5,2,4,0,0,0,0,0,0,0,0,1,3,0,3,0,8,0,0,1,0,0,1,0,0,3,1,2,0,4,1,0,0,1,0,2,5,2,12,3,4,8,3,3,4,4,3,10,1,1,0,0,0,3,8,6,2,1,11,0,8,1,6,1,7,5,4,3,1,3,1,2,8,6,8,3,0,5,5,2,10,11,6,3,2,2,3,3,4,1,1,2,2,1,2,1,1,2,1,0,0,3,0,3,1,0,1,621
